city_name,latitude,longitude,country
Nakhon Pathom,13.8194,100.0581,Thailand
Lowestoft,52.48,1.75,United Kingdom
Pau,43.3,-0.37,France
Tejupilco,18.9058,-100.1528,Mexico
Cheyenne,41.1351,-104.79,United States
Ubon Ratchathani,15.2281,104.8594,Thailand
Tustin,33.7309,-117.8106,United States
Lakewood,33.8471,-118.1221,United States
Carlisle,54.891,-2.944,United Kingdom
Lisala,2.14,21.51,Congo (Kinshasa)
Szombathely,47.2333,16.6333,Hungary
Banska Bystrica,48.7353,19.1453,Slovakia
Ra`ananna,32.1833,34.8667,Israel
Harrogate,53.9919,-1.5378,United Kingdom
Aveiro,40.6389,-8.6553,Portugal
Tambacounda,13.7689,-13.6672,Senegal
Newcastle under Lyme,53.0109,-2.2278,United Kingdom
Inowroclaw,52.7958,18.2611,Poland
New Rochelle,40.9305,-73.7836,United States
Kensington,51.5,-0.19,United Kingdom
La Rochelle,46.1591,-1.1517,France
Lebanon,40.3412,-76.4227,United States
East Kilbride,55.7645,-4.1771,United Kingdom
Wa,10.0667,-2.5,Ghana
Nitra,48.3147,18.0875,Slovakia
Lomas del Mirador,-34.6667,-58.5297,Argentina
Maghaghah,28.6483,30.8422,Egypt
Mpanda,-6.3436,31.0694,Tanzania
Bacabal,-4.23,-44.8,Brazil
Gladbeck,51.5713,6.9827,Germany
Sankt Gallen,47.4233,9.3772,Switzerland
Cachoeira do Sul,-30.03,-52.91,Brazil
Campo Mourao,-24.0496,-52.42,Brazil
Cannes,43.5513,7.0128,France
Alameda,37.767,-122.2672,United States
Thornton Heath,51.4002,-0.1086,United Kingdom
Watsonville,36.9206,-121.7706,United States
Taluqan,36.7167,69.5167,Afghanistan
Juventino Rosas,20.65,-101,Mexico
Jinja,0.4431,33.2128,Uganda
Davis,38.5552,-121.7365,United States
Berberati,4.2667,15.7833,Central African Republic
Esbjerg,55.467,8.45,Denmark
Zrenjanin,45.3778,20.3861,Serbia
Las Piedras,-34.7167,-56.2167,Uruguay
Surt,31.2,16.6,Libya
Tamazunchale,21.2667,-98.7833,Mexico
Pancevo,44.8739,20.6519,Serbia
Chiryu,35,137.1167,Japan
Abeche,13.8331,20.8347,Chad
Bellflower,33.888,-118.1271,United States
Ashford,51.1465,0.8676,United Kingdom
Bokhtar,37.8364,68.7803,Tajikistan
Musashimurayama,35.7547,139.3875,Japan
Nek'emte,9.0905,36.53,Ethiopia
Calais,50.9481,1.8564,France
Tamanrasset,22.785,5.5228,Algeria
Ramla,31.9318,34.8736,Israel
Montrouge,48.8172,2.3219,France
Zadar,44.1167,15.2167,Croatia
Southall,51.5121,-0.3779,United Kingdom
Guamuchil,25.4639,-108.0794,Mexico
Quang Tri,16.7504,107.2,Vietnam
Antibes,43.5808,7.1239,France
Zlin,49.2331,17.6669,Czechia
Paracatu,-17.2217,-46.875,Brazil
Bistrita,47.1333,24.4833,Romania
Tissemsilt,35.6072,1.8106,Algeria
Pine Hills,28.5818,-81.4693,United States
Joensuu,62.6,29.7639,Finland
Bella Vista,-34.5333,-58.6667,Argentina
Rugby,52.37,-1.26,United Kingdom
Darhan,49.4689,105.9575,Mongolia
Centreville,38.8391,-77.4388,United States
Guasave,25.5744,-108.4706,Mexico
Teyateyaneng,-29.15,27.7333,Lesotho
Burton upon Trent,52.8019,-1.6367,United Kingdom
Karlstad,59.3671,13.4999,Sweden
Uxbridge,51.5404,-0.4778,United Kingdom
Baldwin Park,34.0829,-117.9721,United States
Rioverde,21.93,-99.98,Mexico
Toledo,39.867,-4.0167,Spain
Prey Veng,11.484,105.324,Cambodia
Caguas,18.2319,-66.0388,Puerto Rico
Parintins,-2.61,-56.74,Brazil
Kiyosu,35.2,136.85,Japan
Hekinan,34.8833,137,Japan
Crewe,53.099,-2.44,United Kingdom
Matehuala,23.6528,-100.6444,Mexico
San Andres,12.5847,-81.7006,Colombia
Ijui,-28.3878,-53.9147,Brazil
Naxcivan,39.2089,45.4122,Azerbaijan
Garissa,-0.4569,39.6583,Kenya
Manokwari,-0.8711,134.0693,Indonesia
Masvingo,-20.0744,30.8328,Zimbabwe
Vincennes,48.8478,2.4392,France
Assab,13.0078,42.7411,Eritrea
Gosport,50.7948,-1.1243,United Kingdom
Wandsworth,51.455,-0.192,United Kingdom
Porto Uniao,-26.2396,-51.08,Brazil
Salima,-13.7829,34.4333,Malawi
Tulcea,45.19,28.8,Romania
Birobidzhan,48.7833,132.9333,Russia
Tsurugashima,35.9344,139.3931,Japan
Yoshikawa,35.8911,139.8414,Japan
Cabadbaran,9.1228,125.5346,Philippines
Kirtipur,27.6667,85.2833,Nepal
Irece,-11.3042,-41.8558,Brazil
Yawata-shimizui,34.8756,135.7078,Japan
Frontera,26.926,-101.449,Mexico
Neuilly-sur-Seine,48.8881,2.2686,France
Farah,32.3436,62.1194,Afghanistan
Warzat,30.9167,-6.9167,Morocco
Finchley,51.599,-0.187,United Kingdom
Monastir,35.7307,10.7673,Tunisia
Camden,39.9362,-75.1073,United States
Evanston,42.0463,-87.6942,United States
Havirov,49.7778,18.4228,Czechia
Skien,59.2096,9.609,Norway
Noisy-le-Grand,48.8478,2.5528,France
Kismaayo,-0.3603,42.5489,Somalia
San Juan,18.807,-71.229,Dominican Republic
Debre Mark'os,10.34,37.72,Ethiopia
Dabou,5.3256,-4.3767,Côte D’Ivoire
Sa`dah,16.9358,43.7644,Yemen
Inverness,57.4781,-4.2233,United Kingdom
Feltham,51.4496,-0.4089,United Kingdom
Lappeenranta,61.0583,28.1861,Finland
Thohoyandou,-22.95,30.4833,South Africa
Chingford,51.631,0.016,United Kingdom
New Britain,41.6758,-72.7862,United States
Arba Minch',6.04,37.55,Ethiopia
Abancay,-13.6333,-72.8833,Peru
Toyoake,35.0625,137.0089,Japan
Veliko Tarnovo,43.0822,25.6317,Bulgaria
Ivry-sur-Seine,48.8078,2.3747,France
Wilde,-34.7,-58.3167,Argentina
Pawtucket,41.8744,-71.3743,United States
Cacak,43.8914,20.3497,Serbia
La Chorrera,8.8792,-79.7822,Panama
Washington,54.9,-1.52,United Kingdom
Lauderhill,26.1605,-80.2242,United States
Balsas,-7.5325,-46.0356,Brazil
Matara,5.949,80.5428,Sri Lanka
Al Qusiyah,27.4403,30.8183,Egypt
Szolnok,47.1747,20.1764,Hungary
Mamou,10.3736,-12.0847,Guinea
Slatina,44.4297,24.3642,Romania
Youssoufia,32.25,-8.53,Morocco
Bitlis,38.4,42.1167,Turkey
Ajaccio,41.9267,8.7369,France
Maidenhead,51.5217,-0.7177,United Kingdom
Kasese,0.23,29.9883,Uganda
Phitsanulok,16.8158,100.2636,Thailand
Comonfort,20.7167,-100.7667,Mexico
Misantla,19.9333,-96.85,Mexico
Zinjibar,13.1283,45.3803,Yemen
Oroquieta,8.4833,123.8,Philippines
New Westminster,49.2069,-122.9111,Canada
Fujiidera,34.5747,135.5975,Japan
Kumanovo,42.1403,21.7136,Macedonia
Giv`atayim,32.0697,34.8117,Israel
Valle Hermoso,25.6736,-97.8144,Mexico
Mindelo,16.8914,-24.988,Cabo Verde
Chiang Rai,19.9094,99.8275,Thailand
Aksum,14.1284,38.7173,Ethiopia
Benalmadena,36.5969,-4.5535,Spain
Wimbledon,51.422,-0.208,United Kingdom
Sunyani,7.336,-2.336,Ghana
Liepaja,56.5083,21.0111,Latvia
Loughborough,52.7705,-1.2046,United Kingdom
Colonia del Sol,22.9125,-109.9208,Mexico
Courcouronnes,48.6239,2.4294,France
Sagaing,21.8822,95.9786,Burma
Wilmington,39.7415,-75.5413,United States
Thakhek,17.4,104.8,Laos
Nizwa,22.9333,57.5333,Oman
Tynemouth,55.017,-1.423,United Kingdom
Vushtrri,42.8222,20.9694,Kosovo
Walsall,52.58,-1.98,United Kingdom
Moquegua,-17.2,-70.9333,Peru
Itapeva,-23.9822,-48.8756,Brazil
Lynwood,33.924,-118.2017,United States
Castellammare di Stabia,40.7,14.4833,Italy
Rochester,51.375,0.5,United Kingdom
Georgiyevsk,44.15,43.4667,Russia
Venissieux,45.6978,4.8867,France
Passaic,40.8574,-74.1282,United States
Guaynabo,18.3839,-66.1134,Puerto Rico
Valenca,-13.3703,-39.0731,Brazil
Santa Ines,-3.6667,-45.38,Brazil
Vratsa,43.2,23.55,Bulgaria
Putrajaya,2.914,101.7019,Malaysia
Santo Angelo,-28.3,-54.28,Brazil
Cergy,49.0361,2.0631,France
Debre Birhan,9.6804,39.53,Ethiopia
Borongan,11.6,125.4333,Philippines
Itapetinga,-15.2489,-40.2478,Brazil
Playas de Rosarito,32.3422,-117.0561,Mexico
Acton,51.5135,-0.2707,United Kingdom
Bouira,36.3783,3.8925,Algeria
Antony,48.7539,2.2975,France
Mitcham,51.4009,-0.1517,United Kingdom
San Jose del Guaviare,2.5653,-72.6386,Colombia
Ponta Delgada,37.74,-25.67,Portugal
Kitamoto,36.0269,139.53,Japan
Gavle,60.667,17.1666,Sweden
Pantin,48.8966,2.4017,France
L'Aquila,42.3504,13.39,Italy
Wrecsam,53.046,-2.993,United Kingdom
Gurupi,-11.7292,-49.0686,Brazil
Villa Dominico,-34.6917,-58.3333,Argentina
Saki,41.1919,47.1706,Azerbaijan
Marsa Matruh,31.3333,27.2333,Egypt
Waterlooville,50.88,-1.03,United Kingdom
Buynaksk,42.8167,47.1167,Russia
Hameenlinna,61,24.4414,Finland
Gaithersburg,39.1346,-77.2132,United States
Union City,40.7674,-74.0323,United States
Picos,-7.0769,-41.4669,Brazil
Scarborough,54.2773,-0.4017,United Kingdom
Cacador,-26.7753,-51.015,Brazil
South San Francisco,37.6536,-122.4197,United States
Timbauba,-7.5053,-35.3183,Brazil
Curvelo,-18.7564,-44.4308,Brazil
Manacapuru,-3.2997,-60.6206,Brazil
Tecate,32.5667,-116.6331,Mexico
Lao Cai,22.4194,103.995,Vietnam
Farnborough,51.29,-0.75,United Kingdom
Vaasa,63.1,21.6167,Finland
Molepolole,-24.4066,25.4951,Botswana
Potenza,40.6333,15.8,Italy
Dimbokro,6.6505,-4.71,Côte D’Ivoire
El Bayadh,33.6904,1.01,Algeria
Valle de Bravo,19.1925,-100.1306,Mexico
Mount Vernon,40.9136,-73.8291,United States
Amozoc,19.0333,-98.05,Mexico
Twickenham,51.449,-0.337,United Kingdom
Stourbridge,52.4575,-2.1479,United Kingdom
Fryazino,55.95,38.05,Russia
Linares,24.8597,-99.5679,Mexico
Streatham,51.4279,-0.1235,United Kingdom
Barking,51.54,0.08,United Kingdom
Epinay-sur-Seine,48.9553,2.3092,France
Bolgatanga,10.7856,-0.8514,Ghana
Tomigusuku,26.1772,127.6811,Japan
Sabinas,27.86,-101.12,Mexico
Prilep,41.3464,21.5542,Macedonia
Sokhumi,43.0033,41.0153,Georgia
Redondo Beach,33.8574,-118.3766,United States
Kraljevo,43.7234,20.687,Serbia
Tamarac,26.2056,-80.2542,United States
Novi Pazar,43.15,20.5167,Serbia
Bayburt,40.2546,40.226,Turkey
Nalut,31.8804,10.97,Libya
Tatabanya,47.5862,18.3949,Hungary
La Seyne-sur-Mer,43.1,5.883,France
Acambaro,20.0361,-100.7314,Mexico
Mazatenango,14.5304,-91.51,Guatemala
Trnava,48.3777,17.5862,Slovakia
Caratinga,-19.79,-42.14,Brazil
Los Polvorines,-34.5,-58.7,Argentina
Kardzhali,41.64,25.3708,Bulgaria
Troyes,48.2997,4.0792,France
Villejuif,48.7919,2.3636,France
Goz-Beida,12.2236,21.4144,Chad
Masaka,-0.3296,31.73,Uganda
Singida,-4.8186,34.7506,Tanzania
Dewsbury,53.691,-1.633,United Kingdom
Arrecife,28.9625,-13.5506,Spain
Ioannina,39.6647,20.8519,Greece
Calarasi,44.2,27.3333,Romania
Maisons-Alfort,48.8058,2.4378,France
La Linea de la Concepcion,36.1611,-5.3486,Spain
Sarcelles,48.9956,2.3808,France
Vilhena,-12.7166,-60.1166,Brazil
Altamira,22.3375,-97.8694,Mexico
Widnes,53.363,-2.728,United Kingdom
Granollers,41.6083,2.2889,Spain
Coban,15.47,-90.38,Guatemala
Schenectady,42.8025,-73.9276,United States
Cortazar,20.483,-100.933,Mexico
Rundu,-17.9167,19.7667,Namibia
Songkhla,7.2061,100.5967,Thailand
Solwezi,-12.1833,26.4,Zambia
Kitale,1.0167,35,Kenya
As Suwayda',32.7,36.5667,Syria
Ouezzane,34.8,-5.6,Morocco
Bayonne,40.6661,-74.1141,United States
Faro,37.0167,-7.9333,Portugal
Faizabad,37.1298,70.5792,Afghanistan
Sinop,42.0267,35.1511,Turkey
Yoro,15.1333,-87.1333,Honduras
Pruszkow,52.1667,20.8,Poland
East Orange,40.7651,-74.2117,United States
Nagari,13.33,79.58,India
Latacunga,-0.9333,-78.6167,Ecuador
Inhambane,-23.865,35.3833,Mozambique
Tsushima,35.1833,136.7333,Japan
Taunton,51.019,-3.1,United Kingdom
Bangor,54.66,-5.67,United Kingdom
Florence-Graham,33.9682,-118.2447,United States
Alba Iulia,46.0764,23.5728,Romania
Pirapora,-17.345,-44.9419,Brazil
Aylesbury,51.8168,-0.8124,United Kingdom
Sombrerete,23.6333,-103.6397,Mexico
Cayenne,4.933,-52.33,French Guiana
Bondy,48.9022,2.4828,France
Gorno-Altaysk,51.96,85.96,Russia
Braganca,-1.0536,-46.7656,Brazil
Mukocho,34.9486,135.6983,Japan
Hasuda,35.9942,139.6622,Japan
Le Blanc-Mesnil,48.9387,2.4614,France
Sao Borja,-28.6606,-56.0044,Brazil
Sayama,34.5036,135.5556,Japan
Halesowen,52.4502,-2.0509,United Kingdom
Azua,18.454,-70.729,Dominican Republic
Elk,53.8167,22.35,Poland
Nkhotakota,-12.9163,34.3,Malawi
Kyustendil,42.2811,22.6889,Bulgaria
Karakol,42.5,78.3833,Kyrgyzstan
Canela,-29.36,-50.81,Brazil
Cherbourg,49.6504,-1.65,France
Ruislip,51.576,-0.433,United Kingdom
Gabrovo,42.8711,25.315,Bulgaria
Fussa,35.7386,139.3267,Japan
Kratie,12.4881,106.0188,Cambodia
Assen,53,6.55,Netherlands
Beledweyne,4.736,45.204,Somalia
Royal Tunbridge Wells,51.132,0.263,United Kingdom
Brentwood,40.7839,-73.2522,United States
Maldonado,-34.9088,-54.9581,Uruguay
Khartsyzk,48.0333,38.15,Ukraine
Wallasey,53.4158,-3.0233,United Kingdom
Barrow in Furness,54.1108,-3.2261,United Kingdom
Napier,-39.4833,176.9167,New Zealand
Stryy,49.25,23.85,Ukraine
Sopron,47.6833,16.5833,Hungary
North Miami,25.9007,-80.1686,United States
Skokie,42.0359,-87.74,United States
Telemaco Borba,-24.3239,-50.6156,Brazil
Leskovac,42.9981,21.9461,Serbia
Santa Rosa,-27.8708,-54.4814,Brazil
Tataouine,33,10.4667,Tunisia
Saraburi,14.5286,100.9114,Thailand
Fontenay-sous-Bois,48.8517,2.4772,France
Rayong,12.6742,101.2789,Thailand
Kolda,12.8958,-14.9408,Senegal
Santarem,39.2369,-8.685,Portugal
Suresnes,48.87,2.22,France
Chornomors'k,46.3017,30.6569,Ukraine
Bobigny,48.9106,2.4397,France
Puerto Limon,10.0022,-83.084,Costa Rica
Madang,-5.2248,145.7853,Papua New Guinea
Lytkarino,55.5833,37.8833,Russia
Rafael Calzada,-34.7833,-58.3667,Argentina
Pico Rivera,33.9902,-118.0888,United States
Kaposvar,46.3667,17.7833,Hungary
North Bergen,40.7938,-74.0242,United States
Montebello,34.0155,-118.1108,United States
Caico,-6.4596,-37.1,Brazil
Bamyan,34.8167,67.8167,Afghanistan
Medenine,33.4,10.4167,Tunisia
Portugalete,43.3194,-3.0196,Spain
Rovaniemi,66.5014,25.7347,Finland
Yala,6.5397,101.2811,Thailand
Giurgiu,43.9,25.9667,Romania
Chambery,45.57,5.9118,France
Samut Sakhon,13.5486,100.2775,Thailand
Janauba,-15.8025,-43.3089,Brazil
Seinajoki,62.7903,22.8403,Finland
Ruhengeri,-1.4944,29.6417,Rwanda
Suileng,47.246,127.106,China
National City,32.6654,-117.0983,United States
Guanambi,-14.2233,-42.7814,Brazil
Benslimane,33.6122,-7.1211,Morocco
Koja,26.3643,127.8328,Japan
Ariquemes,-9.9396,-63.08,Brazil
Coconut Creek,26.2803,-80.1842,United States
Ben Tre,10.2333,106.3833,Vietnam
Gaalkacyo,6.7697,47.4308,Somalia
Limerick,52.6653,-8.6238,Ireland
Yopal,5.347,-72.406,Colombia
Lorient,47.75,-3.36,France
Trang,7.5561,99.6114,Thailand
Vacaria,-28.5122,-50.9339,Brazil
Melo,-32.3595,-54.18,Uruguay
Sao Gabriel,-30.3364,-54.32,Brazil
Oyem,1.6,11.5667,Gabon
Lokoja,7.8004,6.7399,Nigeria
Juigalpa,12.0833,-85.4,Nicaragua
Sao Jose de Ribamar,-2.55,-44.07,Brazil
Vaxjo,56.8837,14.8167,Sweden
La Habra,33.9278,-117.9513,United States
The Hammocks,25.67,-80.4483,United States
Malden,42.4305,-71.0576,United States
Banfora,10.6308,-4.7589,Burkina Faso
San Pedro,25.7589,-102.9844,Mexico
Hamura,35.7672,139.3111,Japan
Swidnica,50.8438,16.4886,Poland
Uige,-7.62,15.05,Angola
Estancia,-11.2683,-37.4383,Brazil
Arcoverde,-8.42,-37.07,Brazil
Zushi,35.2956,139.5803,Japan
Temascalcingo,19.9147,-100.0036,Mexico
Hereford,52.0565,-2.716,United Kingdom
Mbanza Kongo,-6.2667,14.25,Angola
Veszprem,47.1,17.9167,Hungary
Itapipoca,-3.4995,-39.58,Brazil
Ellesmere Port,53.279,-2.897,United Kingdom
Serrinha,-11.6642,-39.0075,Brazil
South Whittier,33.9336,-118.0311,United States
Etchojoa,26.8667,-109.65,Mexico
West Allis,43.0068,-88.0296,United States
Ban Bang Kaeo,13.6371,100.6636,Thailand
Uzice,43.85,19.85,Serbia
Fountainebleau,25.7723,-80.3458,United States
Taylorsville,40.657,-111.9493,United States
Itanagar,27.1,93.62,India
Romita,20.8708,-101.5169,Mexico
Suhareke,42.38,20.8219,Kosovo
Beja,36.7304,9.19,Tunisia
Klimovsk,55.3667,37.5333,Russia
Bungoma,0.5666,34.5666,Kenya
San Jose Iturbide,21,-100.3833,Mexico
Monterey Park,34.0497,-118.1326,United States
Concordia,-27.2342,-52.0278,Brazil
Hod HaSharon,32.15,34.8833,Israel
Puteaux,48.885,2.2389,France
Rodos,36.4412,28.2225,Greece
Formiga,-20.4644,-45.4264,Brazil
Samannud,30.9667,31.25,Egypt
Merida,38.9158,-6.3333,Spain
Gardena,33.8944,-118.3073,United States
Bekescsaba,46.6833,21.0833,Hungary
Cupertino,37.3168,-122.0465,United States
La Mesa,32.7703,-117.0204,United States
Brookline,42.3243,-71.1408,United States
Dzerzhinskiy,55.6333,37.85,Russia
Artemisa,22.8136,-82.7633,Cuba
San Buenaventura,19.2641,-99.6746,Mexico
Actopan,20.267,-98.933,Mexico
Kitgum,3.3004,32.87,Uganda
Yevlax,40.6172,47.15,Azerbaijan
Viedma,-40.8,-63,Argentina
Cerro de Pasco,-10.6864,-76.2625,Peru
Kabinda,-6.1296,24.48,Congo (Kinshasa)
Braintree,51.878,0.55,United Kingdom
Tacuarembo,-31.71,-55.98,Uruguay
Clamart,48.8014,2.2628,France
Coari,-4.085,-63.1414,Brazil
Crateus,-5.1783,-40.6775,Brazil
Krusevac,43.5833,21.3267,Serbia
Margate,26.2466,-80.2119,United States
Qiryat Ata,32.8,35.1,Israel
Carson City,39.1512,-119.7474,United States
Sevran,48.9333,2.5333,France
Mandapeta,16.87,81.93,India
Evora,38.5667,-7.9,Portugal
Port Coquitlam,49.2625,-122.7811,Canada
Rosh Ha`Ayin,32.0833,34.95,Israel
Middletown,41.4459,-74.4236,United States
Chelles,48.8833,2.6,France
Bondoukou,8.04,-2.8,Côte D’Ivoire
Kendale Lakes,25.7081,-80.4078,United States
San Fernando,10.2833,-61.4667,Trinidad And Tobago
Meaux,48.9603,2.8883,France
Novohrad-Volynskyi,50.5833,27.6333,Ukraine
Huamantla,19.3133,-97.9228,Mexico
Chania,35.5167,24.0167,Greece
Union,40.6953,-74.2697,United States
Vidin,43.9853,22.8764,Bulgaria
White Plains,41.022,-73.7549,United States
Huehuetenango,15.3147,-91.4761,Guatemala
Sartrouville,48.9372,2.1644,France
Jefferson City,38.5676,-92.1759,United States
Zalaegerszeg,46.8392,16.8511,Hungary
Hendon,51.5837,-0.2252,United Kingdom
Arcadia,34.1342,-118.0373,United States
Hilden,51.1714,6.9394,Germany
Slavonski Brod,45.1553,18.0144,Croatia
Magong,23.5667,119.5833,Taiwan
Jocotitlan,19.7072,-99.7867,Mexico
Umm el Fahm,32.5158,35.1525,Israel
Alfortville,48.805,2.4239,France
Samut Prakan,13.6004,100.5964,Thailand
Nuevo Casas Grandes,30.4167,-107.9167,Mexico
Kidderminster,52.3885,-2.249,United Kingdom
Lipjan,42.53,21.1386,Kosovo
Zumpango,19.7969,-99.0992,Mexico
Crosby,53.4872,-3.0343,United Kingdom
Al Mafraq,32.2833,36.2333,Jordan
Hamilton,55.777,-4.039,United Kingdom
Altrincham,53.3838,-2.3547,United Kingdom
Tamiami,25.7556,-80.4016,United States
Huntington Park,33.98,-118.2167,United States
Mafeteng,-29.8167,27.25,Lesotho
Medford,42.4234,-71.1087,United States
Chinhoyi,-17.35,30.2,Zimbabwe
Gumushane,40.4597,39.4778,Turkey
Pithapuram,17.1167,82.2667,India
Araguaina,-7.19,-48.21,Brazil
Belize City,17.4986,-88.1886,Belize
Acatzingo,18.9817,-97.7822,Mexico
Barri,51.405,-3.27,United Kingdom
Adrar,27.8742,-0.2939,Algeria
Biel/Bienne,47.1372,7.2472,Switzerland
Bac Giang,21.2731,106.1947,Vietnam
Ushuaia,-54.8072,-68.3044,Argentina
Royal Leamington Spa,52.292,-1.537,United Kingdom
Jelgava,56.6522,23.7244,Latvia
Zalau,47.1911,23.0572,Romania
Dunfermline,56.0719,-3.4393,United Kingdom
Itacoatiara,-3.1431,-58.4442,Brazil
Sfantu-Gheorghe,45.8636,25.7875,Romania
Mugla,37.2167,28.3667,Turkey
Llanelli,51.684,-4.163,United Kingdom
Tandag,9.0667,126.1833,Philippines
Phra Nakhon Si Ayutthaya,14.355,100.565,Thailand
Kranj,46.2389,14.3556,Slovenia
Salama,15.1052,-90.316,Guatemala
Zouerate,22.7344,-12.4725,Mauritania
Trencin,48.8942,18.0406,Slovakia
Rahovec,42.3994,20.6547,Kosovo
Vaslui,46.6383,27.7292,Romania
Saint-Quentin,49.8486,3.2864,France
Castelo Branco,39.823,-7.4931,Portugal
Rio Tinto,41.1833,-8.5667,Portugal
Rio Verde,-17.8196,-50.93,Brazil
Sankt Polten,48.2,15.6167,Austria
Vigan,17.5747,120.3869,Philippines
Weymouth,50.613,-2.457,United Kingdom
Santa Rosa de Copan,14.7667,-88.7833,Honduras
Halmstad,56.6718,12.8556,Sweden
Barra do Garcas,-15.8796,-52.26,Brazil
Florida,-34.5167,-58.5,Argentina
Ohrid,41.1169,20.8019,Macedonia
Greenford,51.5299,-0.3488,United Kingdom
Ponte Nova,-20.4164,-42.9086,Brazil
Matamoros,25.533,-103.25,Mexico
Guliston,40.4833,68.7833,Uzbekistan
Rowley Regis,52.48,-2.06,United Kingdom
Bootle,53.4457,-2.9891,United Kingdom
Francisco I. Madero,25.7753,-103.2731,Mexico
New Brunswick,40.487,-74.445,United States
Aloha,45.492,-122.8726,United States
Lautoka,-17.6242,177.4528,Fiji
Senhor do Bonfim,-10.4614,-40.1894,Brazil
Itaberaba,-12.5275,-40.3069,Brazil
Fountain Valley,33.7105,-117.9514,United States
Villagran,20.517,-100.983,Mexico
Massy,48.7309,2.2713,France
Paignton,50.4353,-3.5625,United Kingdom
Lampang,18.3,99.5,Thailand
Lancaster,54.047,-2.801,United Kingdom
Vranje,42.5542,21.8972,Serbia
Abu Qir,31.3167,30.0667,Egypt
Ithaca,42.4442,-76.5032,United States
Chiapa de Corzo,16.7083,-93.0169,Mexico
Madinat Hamad,26.1128,50.5139,Bahrain
Oak Lawn,41.7139,-87.7528,United States
Quixada,-4.9714,-39.0153,Brazil
Padangpanjang,-0.45,100.4167,Indonesia
Mikkeli,61.6875,27.2736,Finland
Corbeil-Essonnes,48.6139,2.482,France
Malisheve,42.4828,20.7458,Kosovo
Breves,-1.6822,-50.4803,Brazil
Busia,0.4669,34.09,Uganda
Morden,51.4015,-0.1949,United Kingdom
Catford,51.4452,-0.0207,United Kingdom
Folkestone,51.081,1.166,United Kingdom
Berwyn,41.8433,-87.7909,United States
Charikar,35.0183,69.1679,Afghanistan
Ibiza,38.9089,1.4328,Spain
Shiraoka,36.0189,139.6769,Japan
Prachuap Khiri Khan,11.8067,99.7956,Thailand
Korce,40.6167,20.7667,Albania
Rosemead,34.0689,-118.0823,United States
Tulcan,0.8117,-77.7186,Ecuador
Irvington,40.7242,-74.2318,United States
Paramount,33.8976,-118.1652,United States
Louangphabang,19.8931,102.1381,Laos
Stratford,51.5423,-0.0026,United Kingdom
Iganga,0.6092,33.4686,Uganda
Sakon Nakhon,17.1564,104.1456,Thailand
Cagnes-sur-Mer,43.6644,7.1489,France
Sutton in Ashfield,53.125,-1.261,United Kingdom
Pursat,12.5337,103.9167,Cambodia
Macclesfield,53.2581,-2.1274,United Kingdom
Whangarei,-35.725,174.3236,New Zealand
Eger,47.8989,20.3747,Hungary
Nes Ziyyona,31.9333,34.8,Israel
Santiago Teyahualco,19.6667,-99.1333,Mexico
Marondera,-18.1833,31.55,Zimbabwe
Wellingborough,52.2939,-0.6964,United Kingdom
Moskovskiy,55.5991,37.355,Russia
Rosny-sous-Bois,48.8667,2.4833,France
Maha Sarakham,16.1772,103.3008,Thailand
Revere,42.4192,-71.0036,United States
Barra do Corda,-5.5031,-45.2369,Brazil
Helena,46.5965,-112.0202,United States
Takeo,10.9833,104.7833,Cambodia
Barnet,51.6444,-0.1997,United Kingdom
Vejle,55.709,9.535,Denmark
Kirkcaldy,56.1107,-3.1674,United Kingdom
Aspen Hill,39.0928,-77.0823,United States
Leopoldina,-21.5319,-42.6431,Brazil
Cumbernauld,55.945,-3.994,United Kingdom
Valladolid,20.6894,-88.2017,Mexico
West New York,40.7856,-74.0093,United States
Mangochi,-14.4781,35.2645,Malawi
Hoboken,40.7453,-74.0279,United States
Mongu,-15.2796,23.12,Zambia
Alytus,54.4014,24.0492,Lithuania
Choisy-le-Roi,48.763,2.409,France
Myrnohrad,48.3022,37.2614,Ukraine
Aracati,-4.5617,-37.7697,Brazil
Iwakura,35.2833,136.8667,Japan
Boujad,32.76,-6.4,Morocco
Oak Park,41.8872,-87.7899,United States
Batley,53.716,-1.627,United Kingdom
Jinotepe,11.85,-86.2,Nicaragua
Ain El Aouda,33.8111,-6.7922,Morocco
Takahama,34.9276,136.9877,Japan
Elmshorn,53.7547,9.6536,Germany
Floriano,-6.7669,-43.0225,Brazil
Bang Bua Thong,13.9099,100.4263,Thailand
Lamia,38.8972,22.4311,Greece
Noisy-le-Sec,48.8894,2.4503,France
Chake Chake,-5.2395,39.77,Tanzania
Lankaran,38.7536,48.8511,Azerbaijan
Suzukawa,35.3731,139.3842,Japan
Vila Real,41.3002,-7.7398,Portugal
Ocosingo,16.9072,-92.0961,Mexico
Campo Belo,-20.8896,-45.28,Brazil
Cameta,-2.2396,-49.51,Brazil
Vaulx-en-Velin,45.7768,4.9186,France
Itamaraju,-17.0392,-39.5311,Brazil
